userId,sectionId,rating
3,43,3
3,44,7
3,44,6
3,44,2
3,44,3
3,44,1
3,44,8
3,44,9
3,44,0
3,44,0
3,44,5
3,45,0
3,45,0
3,45,6
3,45,1
3,45,6
3,45,0
3,45,2
3,45,4
3,45,6
3,45,2
3,46,0
3,46,2
3,46,3
3,46,5
3,46,5
3,46,3
3,46,6
3,46,9
3,46,3
3,46,7
3,47,0
3,47,2
3,47,6
3,47,4
3,47,7
3,47,1
3,47,2
3,47,0
3,47,1
3,47,9
3,48,5
3,48,1
3,48,8
3,48,5
3,48,0
3,48,6
3,48,5
3,48,4
3,48,2
3,48,0
3,49,9
3,49,0
3,49,7
3,49,7
3,49,3
3,49,3
3,49,3
3,49,9
3,49,4
3,49,5
3,50,8
3,50,4
3,50,1
3,50,6
3,50,7
3,50,3
3,50,2
3,50,6
3,50,9
3,50,4
3,51,4
3,51,9
3,51,9
3,51,0
3,51,8
3,51,3
3,51,4
3,51,4
3,51,5
3,51,0
3,52,6
3,52,7
3,52,4
3,52,2
3,52,4
3,52,6
3,52,0
3,52,4
3,52,6
3,52,8
3,53,2
3,53,9
3,53,6
3,53,6
3,53,7
3,53,8
3,53,5
3,53,2
3,53,8
3,53,2
3,54,6
3,54,5
3,54,7
3,54,5
3,54,7
3,54,3
3,54,2
3,54,1
3,54,2
3,54,2
3,55,3
3,55,7
3,55,1
3,55,7
3,55,4
3,55,3
3,55,5
3,55,9
3,55,3
3,55,4
3,56,5
3,56,2
3,56,7
3,56,0
3,56,0
3,56,2
3,56,0
3,56,9
3,56,2
3,56,5
3,57,5
3,57,2
3,57,3
3,57,0
3,57,8
3,57,9
3,57,7
3,57,3
3,57,1
3,57,5
3,58,7
3,58,1
3,58,6
3,58,6
3,58,6
3,58,3
3,58,9
3,58,2
3,58,8
3,58,0
3,59,6
3,59,8
3,59,0
3,59,3
3,59,1
3,59,1
3,59,9
3,59,0
3,59,1
3,59,9
3,60,9
3,60,2
3,60,6
3,60,9
3,60,4
3,60,2
3,60,1
3,60,7
3,60,2
3,60,0
3,61,2
3,61,1
3,61,1
3,61,6
3,61,0
3,61,2
3,61,5
3,61,9
3,61,4
3,61,1
3,62,2
3,62,7
3,62,9
3,62,4
3,62,1
3,62,9
3,62,0
3,62,1
3,62,8
3,62,1
3,63,2
3,63,8
3,63,6
3,63,8
3,63,1
3,63,0
3,63,5
3,63,9
3,63,5
3,63,7
3,64,1
3,64,7
3,64,4
3,64,8
3,64,3
3,64,3
3,64,9
3,64,9
3,64,8
3,64,9
3,65,8
3,65,3
3,65,5
3,65,4
3,65,0
3,65,6
3,65,8
3,65,8
3,65,5
3,65,4
3,66,4
3,66,8
3,66,2
3,66,4
3,66,9
3,66,1
3,66,5
3,66,7
3,66,5
3,66,9
3,67,8
3,67,9
3,67,0
3,67,1
3,67,9
3,67,8
3,67,8
3,67,0
3,67,5
3,67,2
3,68,3
3,68,0
3,68,3
3,68,2
3,68,0
3,68,5
3,68,8
3,68,3
3,68,5
3,68,3
3,69,4
3,69,4
3,69,4
3,69,3
3,69,5
3,69,7
3,69,7
3,69,3
3,69,1
3,69,0
3,70,3
3,70,3
3,70,3
3,70,2
3,70,3
3,70,1
3,70,7
3,70,6
3,70,6
3,70,5
3,71,8
3,71,9
3,71,1
3,71,3
3,71,9
3,71,9
3,71,6
3,71,1
3,71,4
3,71,1
3,72,6
3,72,4
3,72,7
3,72,7
3,72,1
3,72,2
3,72,8
3,72,2
3,72,2
3,72,8
3,73,4
3,73,6
3,73,6
3,73,8
3,73,3
3,73,8
3,73,2
3,73,7
3,73,7
3,73,7
3,74,7
3,74,6
3,74,1
3,74,1
3,74,5
3,74,3
3,74,3
3,74,6
3,74,5
3,74,2
3,75,9
3,75,4
3,75,3
3,75,0
3,75,3
3,75,4
3,75,4
3,75,9
3,75,2
3,75,0
3,76,2
3,76,9
3,76,5
3,76,2
3,76,4
3,76,6
3,76,0
3,76,8
3,76,1
3,76,6
3,77,8
3,77,1
3,77,3
3,77,8
3,77,4
3,77,3
3,77,1
3,77,8
3,77,4
3,77,0
3,78,3
3,78,7
3,78,5
3,78,5
3,78,5
3,78,1
3,78,5
3,78,0
3,78,3
3,78,3
3,79,7
3,79,8
3,79,4
3,79,2
3,79,6
3,79,4
3,79,8
3,79,8
3,79,1
3,79,2
3,80,2
3,80,5
3,80,4
3,80,7
3,80,2
3,80,5
3,80,5
3,80,3
3,80,1
3,80,6
3,81,1
3,81,6
3,81,2
3,81,0
3,81,9
3,81,8
3,81,8
3,81,9
3,81,7
3,81,7
3,82,7
3,82,8
3,82,3
3,82,4
3,82,3
3,82,2
3,82,8
3,82,8
3,82,2
3,82,9
3,83,7
3,83,3
3,83,2
3,83,3
3,83,4
3,83,1
3,83,1
3,83,9
3,83,6
3,83,2
3,84,9
3,84,0
3,84,4
3,84,9
3,84,8
3,84,8
3,84,9
3,84,5
3,84,7
3,84,8
3,85,2
3,85,0
3,85,0
3,85,7
3,85,4
3,85,7
3,85,0
3,85,6
3,85,8
3,85,4
3,86,5
3,86,8
3,86,4
3,86,4
3,86,6
3,86,2
3,86,0
3,86,9
3,86,6
3,86,1
3,87,9
3,87,2
3,87,2
3,87,1
3,87,5
3,87,4
3,87,2
3,87,9
3,87,6
3,87,8
3,88,0
3,88,7
3,88,7
3,88,8
3,88,8
3,88,8
3,88,6
3,88,9
3,88,3
3,88,7
3,89,0
3,89,1
3,89,1
3,89,8
3,89,3
3,89,8
3,89,6
3,89,3
3,89,2
3,89,2
3,90,5
3,90,9
3,90,7
3,90,5
3,90,7
3,90,2
3,90,5
3,90,3
3,90,7
3,90,4
3,91,0
3,91,0
3,91,4
3,91,4
3,91,8
3,91,0
3,91,4
3,91,9
3,91,5
3,91,1
3,92,2
3,92,3
3,92,2
3,92,1
3,92,0
3,92,2
3,92,0
3,92,1
3,92,4
3,92,0
3,93,9
3,93,2
3,93,7
3,93,4
3,93,4
3,93,5
3,93,8
3,93,6
3,93,2
3,93,6
3,94,9
3,94,9
3,94,5
3,94,0
3,94,5
3,94,1
3,94,1
3,94,2
3,94,7
3,94,5
3,95,1
3,95,2
3,95,0
3,95,2
3,95,6
3,95,2
3,95,9
3,95,2
3,95,9
3,95,1
4,1,8
4,1,0
4,1,6
4,1,9
4,1,9
4,1,1
4,1,5
4,1,7
4,1,4
4,1,8
4,2,4
4,2,1
4,2,8
4,2,6
4,2,9
4,2,3
4,2,9
4,2,4
4,2,8
4,2,5
4,3,1
4,3,6
4,3,5
4,3,6
4,3,5
4,3,3
4,3,3
4,3,6
4,3,2
4,3,4
4,4,1
4,4,8
4,4,9
4,4,9
4,4,7
4,4,0
4,4,9
4,4,9
4,4,5
4,4,7
4,5,2
4,5,4
4,5,9
4,5,9
4,5,7
4,5,5
4,5,2
4,5,1
4,5,9
4,5,7
4,6,5
4,6,6
4,6,6
4,6,2
4,6,1
4,6,5
4,6,6
4,6,3
4,6,3
4,6,9
4,7,5
4,7,1
4,7,0
4,7,5
4,7,0
4,7,7
4,7,7
4,7,9
4,7,0
4,7,5
4,8,9
4,8,4
4,8,3
4,8,9
4,8,1
4,8,5
4,8,3
4,8,5
4,8,2
4,8,4
4,9,1
4,9,3
4,9,2
4,9,8
4,9,9
4,9,5
4,9,6
4,9,8
4,9,9
4,9,5
4,10,2
4,10,1
4,10,4
4,10,6
4,10,6
4,10,3
4,10,4
4,10,3
4,10,9
4,10,7
4,11,2
4,11,5
4,11,8
4,11,8
4,11,3
4,11,7
4,11,6
4,11,8
4,11,1
4,11,0
4,12,5
4,12,8
4,12,6
4,12,5
4,12,4
4,12,9
4,12,5
4,12,4
4,12,8
4,12,6
4,13,6
4,13,0
4,13,1
4,13,2
4,13,4
4,13,7
4,13,7
4,13,7
4,13,2
4,13,6
4,14,2
4,14,1
4,14,2
4,14,5
4,14,8
4,14,7
4,14,8
4,14,0
4,14,0
4,14,0
4,15,9
4,15,0
4,15,3
4,15,2
4,15,1
4,15,9
4,15,7
4,15,0
4,15,2
4,15,1
4,16,7
4,16,3
4,16,6
4,16,6
4,16,5
4,16,5
4,16,4
4,16,3
4,16,0
4,16,4
4,17,3
4,17,0
4,17,6
4,17,4
4,17,3
4,17,5
4,17,0
4,17,3
4,17,7
4,17,0
4,18,9
4,18,3
4,18,0
4,18,8
4,18,9
4,18,0
4,18,4
4,18,9
4,18,2
4,18,6
4,19,3
4,19,6
4,19,4
4,19,3
4,19,5
4,19,2
4,19,0
4,19,5
4,19,7
4,19,1
4,20,7
4,20,6
4,20,0
4,20,9
4,20,7
4,20,9
4,20,2
4,20,9
4,20,3
4,20,9
4,21,2
4,21,1
4,21,3
4,21,2
4,21,8
4,21,8
4,21,6
4,21,7
4,21,1
4,21,6
4,22,5
4,22,9
4,22,0
4,22,4
4,22,4
4,22,2
4,22,0
4,22,4
4,22,9
4,22,2
4,23,5
4,23,4
4,23,7
4,23,4
4,23,6
4,23,3
4,23,9
4,23,2
4,23,6
4,23,5
4,24,1
4,24,1
4,24,3
4,24,0
4,24,2
4,24,6
4,24,2
4,24,4
4,24,9
4,24,0
4,25,0
4,25,4
4,25,1
4,25,7
4,25,8
4,25,3
4,25,6
4,25,1
4,25,4
4,25,1
4,26,8
4,26,8
4,26,5
4,26,8
4,26,1
4,26,4
4,26,6
4,26,7
4,26,6
4,26,8
4,27,2
4,27,1
4,27,9
4,27,5
4,27,6
4,27,9
4,27,6
4,27,2
4,27,5
4,27,8
4,28,9
4,28,3
4,28,6
4,28,0
4,28,5
4,28,8
4,28,8
4,28,1
4,28,2
4,28,0
4,29,3
4,29,9
4,29,3
4,29,8
4,29,8
4,29,4
4,29,2
4,29,2
4,29,7
4,29,8
4,30,1
4,30,0
4,30,2
4,30,1
4,30,7
4,30,3
4,30,4
4,30,4
4,30,1
4,30,6
4,31,5
4,31,5
4,31,2
4,31,1
4,31,7
4,31,9
4,31,2
4,31,3
4,31,7
4,31,3
4,32,1
4,32,7
4,32,2
4,32,7
4,32,8
4,32,5
4,32,9
4,32,5
4,32,6
4,32,6
4,33,5
4,33,3
4,33,2
4,33,8
4,33,0
4,33,9
4,33,2
4,33,6
4,33,7
4,33,8
4,34,1
4,34,7
4,34,5
4,34,1
4,34,0
4,34,3
4,34,6
4,34,4
4,34,3
4,34,4
4,35,3
4,35,1
4,35,9
4,35,9
4,35,1
4,35,4
4,35,9
4,35,8
4,35,0
4,35,6
4,36,2
4,36,8
4,36,2
4,36,7
4,36,4
4,36,0
4,36,9
4,36,3
4,36,8
4,36,2
4,37,4
4,37,0
4,37,4
4,37,2
4,37,0
4,37,1
4,37,8
4,37,2
4,37,5
4,37,8
4,38,7
4,38,5
4,38,3
4,38,4
4,38,3
4,38,5
4,38,3
4,38,3
4,38,2
4,38,7
4,39,5
4,39,5
4,39,1
4,39,9
4,39,3
4,39,6
4,39,9
4,39,7
4,39,9
4,39,8
4,40,6
4,40,7
4,40,8
4,40,0
4,40,6
4,40,6
4,40,4
4,40,2
4,40,1
4,40,0
4,41,9
4,41,9
4,41,4
4,41,2
4,41,5
4,41,0
4,41,4
4,41,6
4,41,7
4,41,9
4,42,2
4,42,3
4,42,0
4,42,4
4,42,6
4,42,6
4,42,8
4,42,0
4,42,5
4,42,1
4,43,6
4,43,4
4,43,2
4,43,4
4,43,9
4,43,0
4,43,2
4,43,7
4,43,1
4,43,3
4,44,8
4,44,7
4,44,0
4,44,5
4,44,0
4,44,8
4,44,8
4,44,8
4,44,1
4,44,3
4,45,3
4,45,9
4,45,8
4,45,9
4,45,3
4,45,4
4,45,4
4,45,3
4,45,4
4,45,3
4,46,4
4,46,5
4,46,8
4,46,9
4,46,8
4,46,9
4,46,8
4,46,0
4,46,5
4,46,6
4,47,2
4,47,8
4,47,6
4,47,1
4,47,9
4,47,9
4,47,7
4,47,1
4,47,7
4,47,4
4,48,9
4,48,1
4,48,8
4,48,0
4,48,3
4,48,2
4,48,8
4,48,1
4,48,5
4,48,6
4,49,3
4,49,2
4,49,3
4,49,0
4,49,6
4,49,6
4,49,3
4,49,9
4,49,7
4,49,6
4,50,8
4,50,0
4,50,4
4,50,0
4,50,2
4,50,7
4,50,3
4,50,2
4,50,7
4,50,7
4,51,8
4,51,8
4,51,0
4,51,0
4,51,3
4,51,6
4,51,2
4,51,2
4,51,5
4,51,8
4,52,4
4,52,2
4,52,6
4,52,1
4,52,1
4,52,1
4,52,8
4,52,8
4,52,1
4,52,1
4,53,5
4,53,4
4,53,6
4,53,8
4,53,6
4,53,7
4,53,2
4,53,3
4,53,5
4,53,6
4,54,4
4,54,9
4,54,2
4,54,6
4,54,1
4,54,8
4,54,2
4,54,3
4,54,7
4,54,7
4,55,8
4,55,1
4,55,1
4,55,2
4,55,4
4,55,1
4,55,2
4,55,6
4,55,0
4,55,1
4,56,2
4,56,2
4,56,8
4,56,0
4,56,2
4,56,7
4,56,6
4,56,0
4,56,9
4,56,2
4,57,3
4,57,6
4,57,4
4,57,6
4,57,3
4,57,5
4,57,3
4,57,0
4,57,4
4,57,4
4,58,0
4,58,4
4,58,4
4,58,6
4,58,3
4,58,5
4,58,2
4,58,9
4,58,7
4,58,3
4,59,1
4,59,0
4,59,2
4,59,4
4,59,2
4,59,4
4,59,6
4,59,8
4,59,2
4,59,9
4,60,8
4,60,3
4,60,4
4,60,4
4,60,1
4,60,5
4,60,9
4,60,0
4,60,3
4,60,7
4,61,2
4,61,2
4,61,6
4,61,0
4,61,7
4,61,7
4,61,7
4,61,8
4,61,3
4,61,2
4,62,4
4,62,5
4,62,0
4,62,9
4,62,7
4,62,1
4,62,7
4,62,0
4,62,5
4,62,3
4,63,5
4,63,1
4,63,9
4,63,7
4,63,4
4,63,5
4,63,1
4,63,3
4,63,7
4,63,7
4,64,2
4,64,7
4,64,0
4,64,7
4,64,2
4,64,1
4,64,9
4,64,1
4,64,1
4,64,6
4,65,2
4,65,5
4,65,2
4,65,4
4,65,5
4,65,7
4,65,2
4,65,9
4,65,8
4,65,1
4,66,0
4,66,6
4,66,1
4,66,7
4,66,6
4,66,7
4,66,8
4,66,1
4,66,7
4,66,8
4,67,3
4,67,8
4,67,6
4,67,8
4,67,4
4,67,6
4,67,9
4,67,0
4,67,5
4,67,7
4,68,1
4,68,8
4,68,7
4,68,4
4,68,1
4,68,4
4,68,9
4,68,0
4,68,9
4,68,5
4,69,4
4,69,0
4,69,7
4,69,6
4,69,2
4,69,7
4,69,3
4,69,2
4,69,5
4,69,5
4,70,0
4,70,7
4,70,4
4,70,6
4,70,0
4,70,2
4,70,9
4,70,4
4,70,4
4,70,9
4,71,3
4,71,4
4,71,9
4,71,8
4,71,4
4,71,2
4,71,4
4,71,5
4,71,7
4,71,4
4,72,8
4,72,5
4,72,8
4,72,2
4,72,9
4,72,4
4,72,6
4,72,3
4,72,2
4,72,3
4,73,6
4,73,7
4,73,3
4,73,5
4,73,5
4,73,8
4,73,3
4,73,2
4,73,7
4,73,8
4,74,9
4,74,4
4,74,9
4,74,2
4,74,8
4,74,4
4,74,5
4,74,2
4,74,3
4,74,7
4,75,3
4,75,6
4,75,5
4,75,5
4,75,2
4,75,6
4,75,5
4,75,7
4,75,7
4,75,9
4,76,0
4,76,2
4,76,4
4,76,3
4,76,3
4,76,5
4,76,3
4,76,1
4,76,3
4,76,4
4,77,6
4,77,1
4,77,6
4,77,0
4,77,4
4,77,0
4,77,7
4,77,3
4,77,3
4,77,7
4,78,1
4,78,4
4,78,2
4,78,0
4,78,4
4,78,7
4,78,6
4,78,1
4,78,5
4,78,4
4,79,3
4,79,3
4,79,4
4,79,0
4,79,3
4,79,0
4,79,6
4,79,2
4,79,9
4,79,3
4,80,0
4,80,8
4,80,7
4,80,0
4,80,1
4,80,3
4,80,5
4,80,1
4,80,9
4,80,1
4,81,3
4,81,1
4,81,0
4,81,4
4,81,2
4,81,8
4,81,6
4,81,1
4,81,7
4,81,8
4,82,9
4,82,6
4,82,4
4,82,6
4,82,2
4,82,8
4,82,1
4,82,4
4,82,8
4,82,6
4,83,9
4,83,9
4,83,0
4,83,7
4,83,4
4,83,7
4,83,5
4,83,4
4,83,2
4,83,4
4,84,5
4,84,4
4,84,4
4,84,8
4,84,5
4,84,8
4,84,0
4,84,2
4,84,7
4,84,7
4,85,0
4,85,7
4,85,5
4,85,0
4,85,6
4,85,4
4,85,4
4,85,2
4,85,8
4,85,1
4,86,0
4,86,9
4,86,6
4,86,1
4,86,8
4,86,6
4,86,8
4,86,2
4,86,5
4,86,8
4,87,7
4,87,9
4,87,3
4,87,5
4,87,2
4,87,9
4,87,2
4,87,6
4,87,5
4,87,2
4,88,6
4,88,0
4,88,9
4,88,5
4,88,0
4,88,4
4,88,9
4,88,6
4,88,8
4,88,7
4,89,1
4,89,0
4,89,6
4,89,8
4,89,9
4,89,8
4,89,7
4,89,9
4,89,9
4,89,9
4,90,2
4,90,7
4,90,3
4,90,1
4,90,4
4,90,5
4,90,0
4,90,3
4,90,8
4,90,7
4,91,1
4,91,1
4,91,4
4,91,3
4,91,8
4,91,5
4,91,0
4,91,3
4,91,2
4,91,5
4,92,7
4,92,9
4,92,0
4,92,9
4,92,0
4,92,2
4,92,5
4,92,8
4,92,2
4,92,6
4,93,7
4,93,5
4,93,6
4,93,6
4,93,2
4,93,3
4,93,8
4,93,6
4,93,4
4,93,4
4,94,3
4,94,0
4,94,5
4,94,9
4,94,9
4,94,8
4,94,0
4,94,0
4,94,2
4,94,0
4,95,9
4,95,3
4,95,1
4,95,0
4,95,8
4,95,3
4,95,7
4,95,3
4,95,8
4,95,1
5,1,1
5,1,9
5,1,9
5,1,6
5,1,3
5,1,3
5,1,2
5,1,2
5,1,6
5,1,9
5,2,3
5,2,4
5,2,8
5,2,4
5,2,0
5,2,9
5,2,3
5,2,3
5,2,6
5,2,8
5,3,4
5,3,0
5,3,3
5,3,5
5,3,2
5,3,8
5,3,8
5,3,1
5,3,2
5,3,1
5,4,9
5,4,1
5,4,6
5,4,4
5,4,3
5,4,7
5,4,6
5,4,7
5,4,9
5,4,5
5,5,7
5,5,4
5,5,9
5,5,9
5,5,7
5,5,2
5,5,7
5,5,7
5,5,4
5,5,6
5,6,3
5,6,1
5,6,0
5,6,9
5,6,9
5,6,2
5,6,3
5,6,8
5,6,7
5,6,9
5,7,8
5,7,7
5,7,7
5,7,9
5,7,5
5,7,2
5,7,4
5,7,0
5,7,5
5,7,3
5,8,0
5,8,5
5,8,2
5,8,3
5,8,4
5,8,3
5,8,7
5,8,3
5,8,9
5,8,2
5,9,7
5,9,6
5,9,1
5,9,0
5,9,3
5,9,5
5,9,8
5,9,3
5,9,8
5,9,7
5,10,2
5,10,3
5,10,3
5,10,6
5,10,1
5,10,6
5,10,3
5,10,6
5,10,4
5,10,4
5,11,4
5,11,3
5,11,5
5,11,0
5,11,9
5,11,3
5,11,8
5,11,2
5,11,1
5,11,5
5,12,1
5,12,1
5,12,0
5,12,7
5,12,7
5,12,4
5,12,5
5,12,0
5,12,0
5,12,7
5,13,4
5,13,1
5,13,2
5,13,0
5,13,5
5,13,1
5,13,2
5,13,5
5,13,2
5,13,0
5,14,8
5,14,9
5,14,8
5,14,5
5,14,8
5,14,0
5,14,6
5,14,6
5,14,2
5,14,6
5,15,0
5,15,5
5,15,4
5,15,3
5,15,3
5,15,8
5,15,8
5,15,1
5,15,5
5,15,3
5,16,4
5,16,8
5,16,0
5,16,7
5,16,3
5,16,8
5,16,5
5,16,0
5,16,1
5,16,3
5,17,8
5,17,3
5,17,4
5,17,2
5,17,0
5,17,8
5,17,5
5,17,3
5,17,6
5,17,6
5,18,0
5,18,4
5,18,4
5,18,1
5,18,0
5,18,7
5,18,1
5,18,7
5,18,6
5,18,9
5,19,5
5,19,6
5,19,1
5,19,8
5,19,3
5,19,1
5,19,3
5,19,6
5,19,6
5,19,6
5,20,2
5,20,3
5,20,5
5,20,9
5,20,1
5,20,9
5,20,4
5,20,3
5,20,2
5,20,9
5,21,2
5,21,8
5,21,1
5,21,2
5,21,5
5,21,3
5,21,7
5,21,8
5,21,3
5,21,6
5,22,4
5,22,9
5,22,1
5,22,6
5,22,4
5,22,4
5,22,4
5,22,8
5,22,3
5,22,4
5,23,9
5,23,1
5,23,5
5,23,7
5,23,3
5,23,8
5,23,4
5,23,8
5,23,3
5,23,1
5,24,5
5,24,3
5,24,0
5,24,3
5,24,6
5,24,4
5,24,0
5,24,2
5,24,0
5,24,1
5,25,0
5,25,2
5,25,8
5,25,0
5,25,7
5,25,9
5,25,6
5,25,5
5,25,5
5,25,5
5,26,2
5,26,0
5,26,2
5,26,8
5,26,4
5,26,0
5,26,8
5,26,1
5,26,0
5,26,2
5,27,3
5,27,8
5,27,3
5,27,0
5,27,0
5,27,6
5,27,3
5,27,3
5,27,5
5,27,3
5,28,9
5,28,1
5,28,3
5,28,8
5,28,9
5,28,2
5,28,8
5,28,7
5,28,6
5,28,6
5,29,6
5,29,0
5,29,7
5,29,9
5,29,5
5,29,5
5,29,2
5,29,9
5,29,3
5,29,3
5,30,5
5,30,6
5,30,7
5,30,1
5,30,9
5,30,9
5,30,4
5,30,9
5,30,6
5,30,2
5,31,6
5,31,2
5,31,4
5,31,8
5,31,0
5,31,8
5,31,2
5,31,3
5,31,0
5,31,6
5,32,5
5,32,5
5,32,1
5,32,7
5,32,9
5,32,0
5,32,7
5,32,3
5,32,0
5,32,0
5,33,2
5,33,2
5,33,2
5,33,6
5,33,9
5,33,5
5,33,9
5,33,7
5,33,2
5,33,8
5,34,9
5,34,2
5,34,9
5,34,0
5,34,4
5,34,5
5,34,7
5,34,1
5,34,0
5,34,2
5,35,3
5,35,4
5,35,5
5,35,9
5,35,1
5,35,3
5,35,7
5,35,0
5,35,7
5,35,8
5,36,4
5,36,5
5,36,3
5,36,2
5,36,1
5,36,2
5,36,0
5,36,3
5,36,7
5,36,0
5,37,4
5,37,7
5,37,9
5,37,3
5,37,6
5,37,4
5,37,2
5,37,1
5,37,9
5,37,4
5,38,5
5,38,8
5,38,7
5,38,9
5,38,1
5,38,3
5,38,0
5,38,3
5,38,6
5,38,5
5,39,9
5,39,3
5,39,8
5,39,4
5,39,0
5,39,6
5,39,4
5,39,3
5,39,9
5,39,3
5,40,4
5,40,5
5,40,4
5,40,9
5,40,7
5,40,9
5,40,4
5,40,4
5,40,5
5,40,7
5,41,8
5,41,8
5,41,8
5,41,9
5,41,0
5,41,2
5,41,2
5,41,9
5,41,9
5,41,1
5,42,0
5,42,3
5,42,2
5,42,0
5,42,3
5,42,1
5,42,3
5,42,6
5,42,0
5,42,1
5,43,1
5,43,3
5,43,9
5,43,8
5,43,9
5,43,9
5,43,8
5,43,7
5,43,2
5,43,1
5,44,6
5,44,0
5,44,7
5,44,1
5,44,3
5,44,9
5,44,6
5,44,4
5,44,2
5,44,1
5,45,2
5,45,3
5,45,5
5,45,8
5,45,1
5,45,4
5,45,5
5,45,6
5,45,2
5,45,4
5,46,6
5,46,9
5,46,8
5,46,5
5,46,8
5,46,9
5,46,7
5,46,2
5,46,9
5,46,5
5,47,2
5,47,5
5,47,7
5,47,3
5,47,6
5,47,3
5,47,6
5,47,8
5,47,3
5,47,5
5,48,7
5,48,4
5,48,9
5,48,6
5,48,7
5,48,2
5,48,3
5,48,8
5,48,0
5,48,6
5,49,3
5,49,2
5,49,4
5,49,5
5,49,9
5,49,4
5,49,4
5,49,4
5,49,4
5,49,6
5,50,8
5,50,0
5,50,2
5,50,5
5,50,9
5,50,0
5,50,6
5,50,2
5,50,4
5,50,8
5,51,1
5,51,2
5,51,6
5,51,6
5,51,2
5,51,3
5,51,3
5,51,7
5,51,0
5,51,9
5,52,2
5,52,2
5,52,7
5,52,0
5,52,3
5,52,7
5,52,7
5,52,9
5,52,0
5,52,5
5,53,4
5,53,8
5,53,3
5,53,5
5,53,5
5,53,3
5,53,3
5,53,6
5,53,8
5,53,9
5,54,3
5,54,4
5,54,1
5,54,0
5,54,6
5,54,6
5,54,1
5,54,9
5,54,5
5,54,9
5,55,7
5,55,4
5,55,4
5,55,2
5,55,4
5,55,5
5,55,4
5,55,6
5,55,3
5,55,5
5,56,2
5,56,4
5,56,7
5,56,2
5,56,3
5,56,5
5,56,4
5,56,5
5,56,5
5,56,3
5,57,6
5,57,0
5,57,3
5,57,0
5,57,0
5,57,2
5,57,8
5,57,4
5,57,2
5,57,5
5,58,2
5,58,6
5,58,4
5,58,3
5,58,6
5,58,3
5,58,6
5,58,7
5,58,5
5,58,0
5,59,0
5,59,4
5,59,8
5,59,2
5,59,0
5,59,7
5,59,2
5,59,5
5,59,9
5,59,7
5,60,9
5,60,4
5,60,9
5,60,5
5,60,4
5,60,7
5,60,4
5,60,4
5,60,2
5,60,8
5,61,4
5,61,9
5,61,4
5,61,8
5,61,2
5,61,3
5,61,2
5,61,8
5,61,6
5,61,3
5,62,3
5,62,7
5,62,5
5,62,9
5,62,9
5,62,7
5,62,8
5,62,2
5,62,7
5,62,0
5,63,2
5,63,0
5,63,6
5,63,1
5,63,9
5,63,3
5,63,4
5,63,5
5,63,1
5,63,5
5,64,3
5,64,7
5,64,1
5,64,2
5,64,9
5,64,6
5,64,6
5,64,2
5,64,5
5,64,3
5,65,6
5,65,7
5,65,6
5,65,8
5,65,1
5,65,4
5,65,9
5,65,5
5,65,5
5,65,8
5,66,6
5,66,6
5,66,4
5,66,0
5,66,5
5,66,9
5,66,5
5,66,7
5,66,8
5,66,0
5,67,4
5,67,4
5,67,0
5,67,6
5,67,1
5,67,2
5,67,5
5,67,1
5,67,7
5,67,2
5,68,6
5,68,1
5,68,4
5,68,1
5,68,5
5,68,7
5,68,9
5,68,2
5,68,7
5,68,3
5,69,0
5,69,2
5,69,0
5,69,6
5,69,7
5,69,0
5,69,0
5,69,4
5,69,0
5,69,8
5,70,2
5,70,6
5,70,2
5,70,1
5,70,8
5,70,2
5,70,6
5,70,8
5,70,0
5,70,8
5,71,6
5,71,0
5,71,2
5,71,3
5,71,6
5,71,3
5,71,0
5,71,0
5,71,4
5,71,1
5,72,6
5,72,7
5,72,9
5,72,8
5,72,8
5,72,8
5,72,4
5,72,9
5,72,8
5,72,4
5,73,7
5,73,7
5,73,8
5,73,3
5,73,7
5,73,5
5,73,0
5,73,6
5,73,7
5,73,6
5,74,5
5,74,3
5,74,1
5,74,0
5,74,1
5,74,2
5,74,9
5,74,6
5,74,7
5,74,9
5,75,5
5,75,0
5,75,4
5,75,6
5,75,9
5,75,8
5,75,7
5,75,1
5,75,7
5,75,4
5,76,2
5,76,6
5,76,7
5,76,7
5,76,3
5,76,2
5,76,7
5,76,3
5,76,2
5,76,1
5,77,5
5,77,8
5,77,5
5,77,0
5,77,3
5,77,1
5,77,3
5,77,8
5,77,1
5,77,7
5,78,7
5,78,7
5,78,7
5,78,3
5,78,2
5,78,8
5,78,2
5,78,5
5,78,9
5,78,8
5,79,0
5,79,2
5,79,3
5,79,5
5,79,3
5,79,2
5,79,2
5,79,1
5,79,6
5,79,5
5,80,6
5,80,0
5,80,6
5,80,1
5,80,7
5,80,9
5,80,9
5,80,2
5,80,5
5,80,3
5,81,9
5,81,1
5,81,1
5,81,6
5,81,3
5,81,0
5,81,8
5,81,3
5,81,6
5,81,5
5,82,3
5,82,0
5,82,2
5,82,4
5,82,1
5,82,5
5,82,1
5,82,7
5,82,7
5,82,2
5,83,5
5,83,0
5,83,7
5,83,6
5,83,0
5,83,8
5,83,5
5,83,2
5,83,2
5,83,0
5,84,1
5,84,7
5,84,5
5,84,5
5,84,9
5,84,8
5,84,4
5,84,0
5,84,5
5,84,7
5,85,5
5,85,6
5,85,2
5,85,8
5,85,2
5,85,5
5,85,5
5,85,6
5,85,6
5,85,6
5,86,8
5,86,4
5,86,1
5,86,8
5,86,4
5,86,6
5,86,8
5,86,1
5,86,4
5,86,1
